"","X","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"270",270,"The California Maritime Academy","Vallejo","CA","94590","0.7785","610","24","0.4895104895",NA,"0.1579","0.2697",NA,NA,NA,NA,NA,"0.6107","NULL","NULL","NULL","NULL",1
"271",271,"California Western School of Law","San Diego","CA","92101-3046","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"287",287,"Chapman University","Orange","CA","92866","0.496","660","29","0.4953020134","0.0088",NA,NA,"0.0274","0.0059",NA,"0.0039",NA,"0.7022","NULL","NULL","NULL","NULL",1
"288",288,"Charles R Drew University of Medicine and Science","Los Angeles","CA","90059","NULL","NULL","NULL","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"0.7045","NULL","NULL","NULL","NULL",1
"289",289,"Concordia University-Irvine","Irvine","CA","92612-3203","0.6373","560","24","0.3184357542",NA,NA,NA,"0.0284","0.0114",NA,"0.0085",NA,"0.5245","NULL","NULL","NULL","NULL",1
"290",290,"San Diego Christian College","Santee","CA","92071","0.4781","510","23","0.427672956",NA,NA,NA,"0.0366",NA,NA,NA,NA,"0.5921","NULL","NULL","NULL","NULL",1
"291",291,"Church Divinity School of the Pacific","Berkeley","CA","94709-1211","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"294",294,"Claremont Graduate University","Claremont","CA","91711-6160","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"295",295,"Claremont McKenna College","Claremont","CA","91711-6400","0.171","740","34","0.6018518519","0.0034","0.0135","0.0169","0.0574","0.0203",NA,"0.0135",NA,"0.9319","NULL","NULL","NULL","NULL",1
"297",297,"Cleveland Chiropractic College of Los Angeles","Los Angeles","CA","90004-2196","0","NULL","NULL","0.6666666667",NA,NA,NA,"1",NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"300",300,"Cogswell College","San Jose","CA","95134","1","NULL","NULL","0.5490196078",NA,"0.2045",NA,NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"301",301,"Coleman University","San Diego","CA","92123-1506","1","NULL","NULL","0.6115384615","0.9881",NA,NA,NA,NA,NA,NA,NA,"0.6923","NULL","NULL","NULL","NULL",1
"303",303,"Western University of Health Sciences","Pomona","CA","91766-1854","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"305",305,"Columbia College-Hollywood","Tarzana","CA","91356-1411","0.5683","NULL","NULL","0.3553719008",NA,NA,NA,NA,NA,NA,NA,NA,"0.5652","NULL","NULL","NULL","NULL",1
"318",318,"Dell'Arte International School of Physical Theatre","Blue Lake","CA","95525-0816","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"320",320,"Design Institute of San Diego","San Diego","CA","92121","0.8333","NULL","NULL","0.35",NA,NA,NA,NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"321",321,"DeVry University-California","Pomona","CA","91768-2642","0.6382","NULL","NULL","0.0948866829","0.1609","0.0517","0.1759",NA,NA,NA,NA,NA,"0.301","NULL","NULL","NULL","NULL",1
"323",323,"Dominican University of California","San Rafael","CA","94901-2298","0.5579","560","NULL","0.5216049383",NA,NA,NA,"0.0709",NA,NA,NA,NA,"0.5507","NULL","NULL","NULL","NULL",1
"324",324,"Dominican School of Philosophy & Theology","Berkeley","CA","94708-1816","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"333",333,"Emperor's College of Traditional Oriental Medicine","Santa Monica","CA","90403","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"336",336,"Fashion Institute of Design & Merchandising-Los Angeles","Los Angeles","CA","90015-1421","0.6692","NULL","NULL","0.5938713854",NA,NA,NA,NA,NA,NA,NA,NA,"0.5926","NULL","NULL","NULL","NULL",1
"338",338,"Fashion Institute of Design & Merchandising-San Francisco","San Francisco","CA","94108-5805","0.6959","NULL","NULL","0.5938713854",NA,NA,NA,NA,NA,NA,NA,NA,"0.5814","NULL","NULL","NULL","NULL",1
"342",342,"Fielding Graduate University","Santa Barbara","CA","93105-3538","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"343",343,"Five Branches University","Santa Cruz","CA","95062","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"346",346,"Franciscan School of Theology","Oceanside","CA","92057","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"349",349,"Fresno Pacific University","Fresno","CA","93702-4709","0.7564","560","24","0.4841930116",NA,NA,NA,"0.0183","0.0102",NA,"0.002",NA,"0.6313","NULL","NULL","NULL","NULL",1
"350",350,"Fuller Theological Seminary in California","Pasadena","CA","91182","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"357",357,"Golden Gate University-San Francisco","San Francisco","CA","94105-2968","NULL","NULL","NULL","0.4285714286","0.1151",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"359",359,"Graduate Theological Union","Berkeley","CA","94709","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"363",363,"Harvey Mudd College","Claremont","CA","91711","0.2344","800","35","0.7788461538","0.1163","0.4302",NA,"0.0756","0.1221",NA,"0.186",NA,"0.8698","NULL","NULL","NULL","NULL",1
"370",370,"Holy Names University","Oakland","CA","94619-1699","0.8435","508","NULL","0.1337209302","0.0098",NA,NA,"0.0196",NA,NA,NA,NA,"0.2963","NULL","NULL","NULL","NULL",1
"371",371,"Pacifica Graduate Institute","Carpinteria","CA","93013","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"372",372,"Humboldt State University","Arcata","CA","95521-8299","0.8406","570","25","0.3252788104","0.0088","0.0175",NA,"0.0891","0.0119",NA,"0.0215",NA,"0.3658","NULL","NULL","NULL","NULL",1
"373",373,"Humphreys College-Stockton and Modesto Campuses","Stockton","CA","95207-3896","NULL","NULL","NULL","0.25",NA,NA,NA,NA,NA,NA,NA,NA,"0.9037","NULL","NULL","NULL","NULL",1
"376",376,"LA College International","Los Angeles","CA","90010-1308","NULL","NULL","NULL","0.44","0.0161",NA,NA,NA,NA,NA,NA,NA,"0.2348","NULL","NULL","NULL","NULL",1
"377",377,"Interior Designers Institute","Newport Beach","CA","92660","NULL","NULL","NULL","0.3717948718",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"380",380,"ITT Technical Institute-National City","National City","CA","91950","0.3928","NULL","NULL","0.3123644252","0.4172",NA,"0.4233",NA,NA,NA,NA,NA,"0.247","NULL","NULL","NULL","NULL",1
"381",381,"ITT Technical Institute-San Dimas","San Dimas","CA","91773","0.5225","NULL","NULL","0.3123644252","0.2586",NA,"0.4",NA,NA,NA,NA,NA,"0.292","NULL","NULL","NULL","NULL",1
"382",382,"ITT Technical Institute-Orange","Orange","CA","92868","0.3889","NULL","NULL","0.3123644252","0.2671",NA,"0.4623",NA,NA,NA,NA,NA,"0.303","NULL","NULL","NULL","NULL",1
"384",384,"Jesuit School of Theology of Santa Clara University","Berkeley","CA","94709","NULL","NULL","NULL","0.7305389222","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"385",385,"John F. Kennedy University","Pleasant Hill","CA","94523-4817","NULL","NULL","NULL","0.4533333333",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"386",386,"American Jewish University","Los Angeles","CA","90077-1519","0.8596","560","22","0.5172413793",NA,NA,NA,"0.1379",NA,NA,NA,NA,"0.9","NULL","NULL","NULL","NULL",1
"388",388,"Life Pacific College","San Dimas","CA","91773-3298","0.6566","555","22","0.3758865248",NA,NA,NA,NA,NA,NA,NA,NA,"0.4286","NULL","NULL","NULL","NULL",1
"389",389,"Argosy University-The Art Institute of California-San Diego","San Diego","CA","92108-4423","0.3452","NULL","NULL","0.3673469388","0.1718",NA,NA,NA,NA,NA,NA,NA,"0.441","NULL","NULL","NULL","NULL",1
"390",390,"University of La Verne","La Verne","CA","91750-4401","0.6811","560","23","0.350877193","0.005",NA,NA,"0.013","0.004",NA,"0.004",NA,"0.7024","NULL","NULL","NULL","NULL",1
"391",391,"Laguna College of Art and Design","Laguna Beach","CA","92651","0.551","NULL","NULL","0.4935064935",NA,NA,NA,NA,NA,NA,NA,NA,"0.5227","NULL","NULL","NULL","NULL",1
"396",396,"Life Chiropractic College West","Hayward","CA","94545-2800","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"397",397,"Lincoln University","Oakland","CA","94612-2801","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"1","NULL","NULL","NULL","NULL",1
"398",398,"Southern California Seminary","El Cajon","CA","92019-1108","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"399",399,"La Sierra University","Riverside","CA","92515-8247","0.5346","540","22","0.2599531616",NA,NA,NA,"0.1878","0.0166",NA,NA,NA,"0.3514","NULL","NULL","NULL","NULL",1
"400",400,"Loma Linda University","Loma Linda","CA","92350","NULL","NULL","NULL","0.7940663176",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"402",402,"Southern California University of Health Sciences","Whittier","CA","90604","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"408",408,"The Master's College and Seminary","Santa Clarita","CA","91321-1200","0.8256","610","27","0.5161290323","0.0187",NA,NA,"0.0794","0.0093",NA,NA,NA,"0.5957","NULL","NULL","NULL","NULL",1
"413",413,"Argosy University-The Art Institute of California-San Francisco","San Francisco","CA","94102-4908","0.3218","NULL","NULL","0.2942518248","0.3619",NA,NA,NA,NA,NA,NA,NA,"0.3843","NULL","NULL","NULL","NULL",1
"414",414,"Loyola Marymount University","Los Angeles","CA","90045-2659","0.5394","660","29","0.7181996086","0.0037","0.0378",NA,"0.0481","0.0104",NA,"0.003",NA,"0.7971","NULL","NULL","NULL","NULL",1
"428",428,"Marymount California University","Rancho Palos Verdes","CA","90275-6299","0.4683","NULL","NULL","0.2364864865",NA,NA,NA,NA,NA,NA,NA,NA,"0.3945","NULL","NULL","NULL","NULL",1
"430",430,"Menlo College","Atherton","CA","94027-4301","0.7085","560","25","0.2762430939",NA,NA,NA,NA,NA,NA,NA,NA,"0.3421","NULL","NULL","NULL","NULL",1
"431",431,"Mennonite Brethren Biblical Seminary","Fresno","CA","93727-5097","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"434",434,"Mills College","Oakland","CA","94613","0.573","600","NULL","0.5627118644",NA,NA,NA,"0.0451","0.0082",NA,"0.0041",NA,"0.6148","NULL","NULL","NULL","NULL",1
"442",442,"Middlebury Institute of International Studies at Monterey","Monterey","CA","93940","NULL","NULL","NULL","0.7613941019",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"446",446,"Mount Saint Mary's University","Los Angeles","CA","90049-1599","0.7276","530","NULL","0.5408348457",NA,NA,NA,"0.0319",NA,NA,NA,NA,"0.5137","NULL","NULL","NULL","NULL",1
"449",449,"Musicians Institute","Hollywood","CA","90028","0.9889","570","27","0.6390532544",NA,NA,NA,NA,NA,NA,NA,NA,"0.5408","NULL","NULL","NULL","NULL",1
"458",458,"The National Hispanic University","San Jose","CA","95127-3823","0.4264","NULL","NULL","0.0972222222","0.0333",NA,NA,NA,"0.0167",NA,NA,NA,"0.2222","NULL","NULL","NULL","NULL",1
"460",460,"National University","La Jolla","CA","92037-1011","NULL","NULL","NULL","0.4093309859","0.0705",NA,"0.0101",NA,"0.0046",NA,"0.0009",NA,"0.3125","NULL","NULL","NULL","NULL",1
"461",461,"Newschool of Architecture and Design","San Diego","CA","92101","1","NULL","NULL","0.2409638554",NA,NA,NA,NA,NA,NA,NA,NA,"0.4286","NULL","NULL","NULL","NULL",1
"467",467,"Notre Dame de Namur University","Belmont","CA","94002-1908","0.7346","520","22","0.3857142857","0.0058",NA,NA,"0.0698",NA,NA,NA,NA,"0.4845","NULL","NULL","NULL","NULL",1
"468",468,"Occidental College","Los Angeles","CA","90041-3392","0.4192","690","30","0.7765151515",NA,NA,NA,"0.1089","0.0089",NA,"0.0422",NA,"0.8468","NULL","NULL","NULL","NULL",1
"472",472,"Otis College of Art and Design","Los Angeles","CA","90045-3505","0.5","620","NULL","0.5102880658",NA,NA,NA,NA,NA,NA,NA,NA,"0.5691","NULL","NULL","NULL","NULL",1
"474",474,"Hope International University","Fullerton","CA","92831-3199","0.5383","514","24","0.2214285714",NA,NA,NA,NA,NA,NA,NA,NA,"0.2692","NULL","NULL","NULL","NULL",1
"476",476,"Palo Alto University","Palo Alto","CA","94304-1337","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"477",477,"Pacific Lutheran Theological Seminary","Berkeley","CA","94708-1597","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"478",478,"Pacific Oaks College","Pasadena","CA","91103","NULL","NULL","NULL","0.6666666667",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"479",479,"Pacific School of Religion","Berkeley","CA","94709","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"480",480,"Pacific States University","Los Angeles","CA","90010","NULL","NULL","NULL","PrivacySuppressed","0.0769",NA,NA,NA,NA,NA,NA,NA,"0.4286","NULL","NULL","NULL","NULL",1
"481",481,"Pacific Union College","Angwin","CA","94508-9707","0.3989","590","25","0.2865671642","0.0101",NA,NA,"0.0872",NA,NA,NA,NA,"0.4051","NULL","NULL","NULL","NULL",1
"482",482,"University of the Pacific","Stockton","CA","95211-0197","0.3808","660","30","0.6881937437","0.0136","0.076","0.019","0.156","0.0054",NA,"0.0081",NA,"0.61","NULL","NULL","NULL","NULL",1
"483",483,"Palmer College of Chiropractic-San Jose","San Jose","CA","95134-1617","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"489",489,"Patten University","Oakland","CA","94601","NULL","NULL","NULL","0.2292993631",NA,NA,NA,NA,NA,NA,NA,NA,"0.46","NULL","NULL","NULL","NULL",1
"490",490,"Pepperdine University","Malibu","CA","90263","0.3065","680","NULL","0.7583465819",NA,NA,NA,"0.0249","0.0059",NA,"0.0083",NA,"0.7981","NULL","NULL","NULL","NULL",1
"491",491,"Pitzer College","Claremont","CA","91711-6101","0.2566","670","NULL","0.7731092437",NA,NA,NA,"0.0492","0.0041",NA,"0.0205",NA,"0.7892","NULL","NULL","NULL","NULL",1
"492",492,"Platt College-San Diego","San Diego","CA","92115-3919","NULL","NULL","NULL","0.7227722772","0.0279",NA,NA,NA,NA,NA,NA,NA,"0.6974","NULL","NULL","NULL","NULL",1
"493",493,"Point Loma Nazarene University","San Diego","CA","92106-2899","0.5494","620","28","0.5908346972","0.0113","0.0113",NA,"0.0713","0.0113",NA,"0.0065",NA,"0.8355","NULL","NULL","NULL","NULL",1
"494",494,"Pomona College","Claremont","CA","91711-6319","0.1474","780","35","0.5396825397","0.0133",NA,NA,"0.1627","0.064",NA,"0.0667",NA,"0.944","NULL","NULL","NULL","NULL",1
"496",496,"Westwood College-South Bay","Torrance","CA","90502","NULL","NULL","NULL","0.3221757322","0.1481",NA,"0.037",NA,NA,NA,NA,NA,"0.3725","NULL","NULL","NULL","NULL",1
"499",499,"Pardee RAND Graduate School","Santa Monica","CA","90407-2138","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"501",501,"University of Redlands","Redlands","CA","92373-0999","0.6655","610","NULL","0.4949053857","0.0076",NA,NA,"0.0619","0.0211",NA,"0.0151",NA,"0.6424","NULL","NULL","NULL","NULL",1
"508",508,"Argosy University-San Francisco Bay Area","Alameda","CA","94501","NULL","NULL","NULL","0.2256376717",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"510",510,"Dongguk University-Los Angeles","Los Angeles","CA","90020-1704","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"513",513,"Samuel Merritt University","Oakland","CA","94609","NULL","NULL","NULL","0.577092511",NA,NA,NA,NA,NA,NA,NA,NA,"0.8889","NULL","NULL","NULL","NULL",1
"518",518,"San Diego State University","San Diego","CA","92182","0.3637","600","25","0.4886180319","0.0063","0.0407","0.0023","0.0302","0.0091",NA,"0.0087",NA,"0.6618","NULL","NULL","NULL","NULL",1
"519",519,"University of San Diego","San Diego","CA","92110-2492","0.5129","660","30","0.734282325","0.0043","0.0285",NA,"0.0683","0.0078",NA,"0.0121",NA,"0.7266","NULL","NULL","NULL","NULL",1
"520",520,"San Francisco Art Institute","San Francisco","CA","94133-2299","0.9615","580","24","0.3801652893",NA,NA,NA,NA,NA,NA,NA,NA,"0.5556","NULL","NULL","NULL","NULL",1
"521",521,"San Francisco Conservatory of Music","San Francisco","CA","94102-6011","0.3679","NULL","NULL","0.5510204082",NA,NA,NA,NA,NA,NA,NA,NA,"0.7188","NULL","NULL","NULL","NULL",1
"522",522,"San Francisco State University","San Francisco","CA","94132","0.7241","570","25","0.3899015294","0.007","0.0174",NA,"0.0448","0.0054",NA,"0.0068",NA,"0.4801","NULL","NULL","NULL","NULL",1
"523",523,"San Francisco Theological Seminary","San Anselmo","CA","94960-0000","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"524",524,"University of San Francisco","San Francisco","CA","94117-1080","0.6769","610","27","0.5075022065","0.0273",NA,NA,"0.0491","0.0055",NA,"0.0086",NA,"0.6975","NULL","NULL","NULL","NULL",1
"525",525,"San Joaquin College of Law","Clovis","CA","93612-1312","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"529",529,"William Jessup University","Rocklin","CA","95765-3707","0.4917","560","25","0.5378151261",NA,NA,NA,NA,NA,NA,NA,NA,"0.4028","NULL","NULL","NULL","NULL",1
"531",531,"San Jose State University","San Jose","CA","95192-0001","0.7443","580","23","0.1849726776","0.0136","0.0757",NA,"0.0227","0.0057",NA,"0.0121",NA,"0.4802","NULL","NULL","NULL","NULL",1
"534",534,"Westwood College-Los Angeles","Los Angeles","CA","90010","NULL","NULL","NULL","0.2795633717","0.4214",NA,NA,NA,NA,NA,NA,NA,"0.2043","NULL","NULL","NULL","NULL",1
"537",537,"Santa Clara University","Santa Clara","CA","95053","0.5923","680","32","0.7305389222",NA,"0.091",NA,"0.049","0.0112",NA,"0.0105",NA,"0.8728","NULL","NULL","NULL","NULL",1
"540",540,"Saybrook University","Oakland","CA","94612-1943","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"541",541,"Scripps College","Claremont","CA","91711-3905","0.391","710","NULL","0.7064220183",NA,"0.0043",NA,"0.1853","0.0474",NA,"0.0216",NA,"0.8259","NULL","NULL","NULL","NULL",1
"544",544,"Shasta Bible College and Graduate School","Redding","CA","96002","0.8","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"549",549,"Trinity Law School","Santa Ana","CA","92705","NULL","NULL","NULL","0.327510917","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"550",550,"Simpson University","Redding","CA","96003-8606","0.6509","550","25","0.4335106383",NA,NA,NA,NA,"0.0133",NA,NA,NA,"0.4309","NULL","NULL","NULL","NULL",1
"555",555,"Saint Mary's College of California","Moraga","CA","94575","0.7519","610","NULL","0.4112318841",NA,"0.0019",NA,"0.0362","0.0114",NA,"0.0076",NA,"0.6434","NULL","NULL","NULL","NULL",1
"557",557,"Sonoma State University","Rohnert Park","CA","94928-3609","0.7728","570","25","0.4314827829","0.0146","0.0018",NA,"0.0315","0.0109",NA,"0.0091",NA,"0.569","NULL","NULL","NULL","NULL",1
"559",559,"South Baylo University","Anaheim","CA","92801-1701","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"561",561,"Vanguard University of Southern California","Costa Mesa","CA","92626","0.7899","560","25","0.3945454545",NA,NA,NA,"0.0222","0.0148",NA,NA,NA,"0.593","NULL","NULL","NULL","NULL",1
