"","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"151","Baptist Health College-Little Rock","Little Rock","AR","72210-2820","0.6915","NULL","20","0.3410138249","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"152","Bee Jays Academy","Little Rock","AR","72212","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"153","Black River Technical College","Pocahontas","AR","72455","NULL","NULL","NULL","0.0201550388","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"154","University of Central Arkansas","Conway","AR","72035-0001","0.9409","NULL","28","0.2893081761","0.0067","0","0","0.0554","0.0103","0","0.0091","0","0.4233","NULL","NULL","NULL","NULL",1
"155","Central Baptist College","Conway","AR","72034","0.6454","570","23","0.2243589744","0.0865","0","0","0.0192","0","0","0","0","0.3415","NULL","NULL","NULL","NULL",1
"156","Cossatot Community College of the University of Arkansas","De Queen","AR","71832","NULL","NULL","NULL","PrivacySuppressed","0.0157","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"157","Crowley's Ridge College","Paragould","AR","72450","NULL","NULL","NULL","0.2419354839","0","0","0","0","0","0","0","0","0.2206","NULL","NULL","NULL","NULL",1
"158","Crowley's Ridge Technical Institute","Forrest City","AR","72335-0925","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"159","East Arkansas Community College","Forrest City","AR","72335-2204","NULL","NULL","NULL","0.0548628429","0.0084","0","0.1285","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"160","Eastern College of Health Vocations-Little Rock","Little Rock","AR","72205","NULL","NULL","NULL","0.5334507042","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"161","Imagine-Paul Mitchell Partner School","North Little Rock","AR","72117","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"162","National Park Community College","Hot Springs","AR","71913","NULL","NULL","NULL","0.0918220947","0.0186","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"163","University of Arkansas Community College-Batesville","Batesville","AR","72503-3350","NULL","NULL","NULL","0.1158392435","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"164","Harding University","Searcy","AR","72143","0.7266","630","27","0.4687131051","0.029","0.0227","0","0.0378","0.005","0","0.0025","0","0.6681","NULL","NULL","NULL","NULL",1
"165","Henderson State University","Arkadelphia","AR","71999-0001","0.6258","560","24","0.1074074074","0.0046","0","0","0.0641","0.0069","0","0.0275","0","0.327","NULL","NULL","NULL","NULL",1
"166","Hendrix College","Conway","AR","72032-3080","0.8288","680","31","0.493006993","0.0236","0","0","0.1919","0.0067","0","0.0539","0","0.6034","NULL","NULL","NULL","NULL",1
"167","Hot Springs Beauty College","Hot Springs","AR","71901","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"168","Jefferson Regional Medical Center School of Nursing","Pine Bluff","AR","71603","0.6818","NULL","30","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"169","John Brown University","Siloam Springs","AR","72761","0.7086","600","27","0.6255506608","0.0021","0.035","0.0021","0.037","0.0041","0","0.0041","0","0.6149","NULL","NULL","NULL","NULL",1
"170","Lees School of Cosmetology","North  Little Rock","AR","72114-3800","NULL","NULL","NULL","0.4117647059","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"171","Career Academy of Hair Design","Springdale","AR","72764-7128","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"172","Marsha Kay Beauty College","Mountain Home","AR","72653-3164","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"173","Academy of Salon and Spa","Fort Smith","AR","72901","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"174","Arkansas State University Mid-South","West Memphis","AR","72301-3829","NULL","NULL","NULL","PrivacySuppressed","0.0532","0","0.1064","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"175","Arkansas Northeastern College","Blytheville","AR","72316-1109","NULL","NULL","NULL","0.0827586207","0","0","0.0139","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"176","Margaret's Hair Academy Inc","Monticello","AR","71655","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"177","New Tyler Barber College Inc","North Little Rock","AR","72114-4973","NULL","NULL","NULL","0.606557377","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"178","North Arkansas College","Harrison","AR","72601-5508","NULL","NULL","NULL","0.1694599628","0.0679","0","0.0403","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"179","Northwest Technical Institute","Springdale","AR","72764","NULL","NULL","NULL","PrivacySuppressed","0.1182","0","0.1429","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"180","Ouachita Baptist University","Arkadelphia","AR","71998-0001","0.6279","630","27","0.4204946996","0.0034","0","0","0.0785","0.0137","0","0.0239","0","0.5737","NULL","NULL","NULL","NULL",1
"181","College of the Ouachitas","Malvern","AR","72104-0816","NULL","NULL","NULL","0.2153846154","0.1108","0","0.0395","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"182","Ozarka College","Melbourne","AR","72556-0010","NULL","NULL","NULL","0.0314465409","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"183","University of the Ozarks","Clarksville","AR","72830","0.9498","560","24","0.313559322","0","0","0","0.1009","0.0367","0","0.0183","0","0.5299","NULL","NULL","NULL","NULL",1
"184","University of Arkansas Community College-Morrilton","Morrilton","AR","72110","NULL","NULL","NULL","0.1350877193","0.0081","0","0.3932","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"185","Philander Smith College","Little Rock","AR","72202-3799","0.7115","520","20","0.2595419847","0.051","0","0","0.0612","0.0306","0","0","0","0.1646","NULL","NULL","NULL","NULL",1
"186","Phillips Community College of the University of Arkansas","Helena","AR","72342-0785","NULL","NULL","NULL","0.0498753117","0.0254","0","0.0577","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"187","Southeast Arkansas College","Pine Bluff","AR","71603","NULL","NULL","NULL","PrivacySuppressed","0.0336","0","0.029","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"188","Professional Cosmetology Education Center","El Dorado","AR","71730-4009","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"189","Pulaski Technical College","North Little Rock","AR","72118-3347","NULL","NULL","NULL","0.1315372425","0","0","0.0079","0","0","0.0016","0","0","NULL","NULL","NULL","NULL","NULL",2
"190","University of Arkansas Community College-Hope","Hope","AR","71801","NULL","NULL","NULL","0.0446428571","0.0316","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"191","Rich Mountain Community College","Mena","AR","71953","NULL","NULL","NULL","PrivacySuppressed","0.0119","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"192","Paul Mitchell the School-Arkansas","Fayetteville","AR","72703","NULL","NULL","NULL","0.3636363636","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"193","Searcy Beauty College","Searcy","AR","72143","NULL","NULL","NULL","0.4528301887","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"194","Williams Baptist College","Walnut Ridge","AR","72476","0.6679","NULL","23","0.3898305085","0.013","0","0","0.1818","0","0","0","0","0.4507","NULL","NULL","NULL","NULL",1
"195","South Arkansas Community College","El Dorado","AR","71731-7010","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"196","Southern Arkansas University Main Campus","Magnolia","AR","71753","0.6651","610","24","0.3042836041","0.0022","0","0.0089","0.0424","0.0067","0","0.0089","0","0.3261","NULL","NULL","NULL","NULL",1
"197","Southern Arkansas University Tech","Camden","AR","71701-1906","NULL","NULL","NULL","0.2073732719","0.0449","0","0.0357","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"198","Velvatex College of Beauty Culture","Little Rock","AR","72202-5452","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"199","University of Arkansas-Fort Smith","Fort Smith","AR","72913-3649","0.5855","540","24","0.1846814603","0.0399","0","0.0562","0.0208","0.0009","0","0.0054","0","0.1802","NULL","NULL","NULL","NULL",1
"200","Abram Friedman Occupational Center","Los Angeles","CA","90015-3507","NULL","NULL","NULL","NULL","0","0","0.0468","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"201","Academy of Art University","San Francisco","CA","94105","NULL","NULL","NULL","0.109236609","0.0623","0","0","0","0","0","0","0","0.2921","NULL","NULL","NULL","NULL",1
"202","ITT Technical Institute-Rancho Cordova","Rancho Cordova","CA","95670-6034","0.371","NULL","NULL","0.3123644252","0.3264","0","0.4611","0","0","0","0","0","0.3423","NULL","NULL","NULL","NULL",1
"203","Academy of Chinese Culture and Health Sciences","Oakland","CA","94612","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"204","The Academy of Radio and TV Broadcasting","Huntington Beach","CA","92647","NULL","NULL","NULL","0.6796116505","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"205","Avalon School of Cosmetology-Alameda","Alameda","CA","94501","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"206","College of Alameda","Alameda","CA","94501","NULL","NULL","NULL","PrivacySuppressed","0.0364","0","0","0","0.0028","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"207","Allan Hancock College","Santa Maria","CA","93454-6399","NULL","NULL","NULL","PrivacySuppressed","0.0059","0.0053","0.0039","0.0026","0.0085","0","0.0085","0","NULL","NULL","NULL","NULL","NULL",2
"208","American Baptist Seminary of the West","Berkeley","CA","94704-3029","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"209","American Film Institute Conservatory","Los Angeles","CA","90027-1625","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"210","American Beauty College","West Covina","CA","91790","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"211","American Career College-Los Angeles","Los Angeles","CA","90004","NULL","NULL","NULL","0.7027958637","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"212","American Conservatory Theater","San Francisco","CA","94108-5834","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"213","American River College","Sacramento","CA","95841-4286","NULL","NULL","NULL","0.0275566442","0.0234","0.0004","0.0059","0","0.0044","0","0.03","0","NULL","NULL","NULL","NULL","NULL",2
"214","Everest College-Hayward","Hayward","CA","94541","NULL","NULL","NULL","0.6713483146","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"215","Antelope Valley College","Lancaster","CA","93536-5426","NULL","NULL","NULL","0.0487329435","0.0366","0","0.0695","0.0091","0.0119","0","0.0037","0","NULL","NULL","NULL","NULL","NULL",2
"216","Art Center College of Design","Pasadena","CA","91103","0.6686","NULL","NULL","0.3710691824","0","0","0","0","0","0","0","0","0.7143","NULL","NULL","NULL","NULL",1
"217","Associated Technical College-Los Angeles","Los Angeles","CA","90017-1604","0.7834","NULL","NULL","0.0416666667","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"218","Associated Technical College-San Diego","San Diego","CA","92101","NULL","NULL","NULL","PrivacySuppressed","0.2353","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"219","Azusa Pacific University","Azusa","CA","91702-7000","0.5872","600","27","0.2216088328","0.0106","0","0","0.015","0.0097","0","0.0009","0","0.6221","NULL","NULL","NULL","NULL",1
"220","Bakersfield College","Bakersfield","CA","93305-1299","NULL","NULL","NULL","PrivacySuppressed","0.0071","0.0006","0.0377","0.0383","0.0047","0","0.0006","0","NULL","NULL","NULL","NULL","NULL",2
"221","Bridges Academy of Beauty","Barstow","CA","92311","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"222","Barstow Community College","Barstow","CA","92311","NULL","NULL","NULL","PrivacySuppressed","0.0435","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"223","Bellus Academy-National City","National City","CA","91950","NULL","NULL","NULL","0.6170212766","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"224","Bethany University","Scotts Valley","CA","95066-2898","0.6163","500","22","0.2727272727","0","0","0","0","0","0","0","0","0.4433","NULL","NULL","NULL","NULL",1
"225","Bethesda University","Anaheim","CA","92801","0.4182","NULL","NULL","PrivacySuppressed","0.0435","0","0","0","0","0","0","0","0.8824","NULL","NULL","NULL","NULL",1
"226","Biola University","La Mirada","CA","90639-0001","0.7771","620","NULL","0.4774193548","0.0011","0","0","0.0219","0.0077","0","0.0011","0","0.6483","NULL","NULL","NULL","NULL",1
"227","Brooks Institute","Ventura","CA","93001","0.967","NULL","NULL","0.397260274","0","0","0","0","0","0","0","0","0.3906","NULL","NULL","NULL","NULL",1
"228","Brownson Technical School","Anaheim","CA","92805","NULL","NULL","NULL","0.6125","0","0","0.3462","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"229","Bryan University","Los Angeles","CA","90010","NULL","NULL","NULL","0.0662650602","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"230","Butte College","Oroville","CA","95965-8399","NULL","NULL","NULL","0.0427263479","0.0106","0.0007","0.0622","0.0017","0.0014","0","0.0014","0","NULL","NULL","NULL","NULL","NULL",2
"231","Phillips Graduate Institute","Chatsworth","CA","91311","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"232","California Institute of Integral Studies","San Francisco","CA","94103","NULL","NULL","NULL","0.6666666667","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"233","Cabrillo College","Aptos","CA","95003","NULL","NULL","NULL","0.0381882771","0.0332","0.0069","0.0031","0.0044","0.005","0","0.0063","0","NULL","NULL","NULL","NULL","NULL",2
"234","California Baptist University","Riverside","CA","92504-3297","0.7075","550","19","0.425349087","0","0","0","0.0225","0.0042","0","0","0","0.5419","NULL","NULL","NULL","NULL",1
"235","California College of the Arts","San Francisco","CA","94107-2247","0.7584","NULL","NULL","0.4797297297","0","0","0","0","0","0","0","0","0.5412","NULL","NULL","NULL","NULL",1
"236","University of California-Hastings College of Law","San Francisco","CA","94102-4978","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"237","California Institute of Technology","Pasadena","CA","91125","0.1255","800","36","0.3298969072","0.099","0.3438","0","0.1094","0.1823","0","0.2448","0","0.9034","NULL","NULL","NULL","NULL",1
"238","California Lutheran University","Thousand Oaks","CA","91360-2787","0.4719","610","26","0.4558232932","0.0268","0.0076","0","0.065","0.0076","0","0.0057","0","0.6517","NULL","NULL","NULL","NULL",1
"239","California Polytechnic State University-San Luis Obispo","San Luis Obispo","CA","93407","0.3727","670","29","0.5106786901","0.0154","0.237","0","0.0551","0.0122","0","0.0132","0","0.7293","NULL","NULL","NULL","NULL",1
"240","Alliant International University-San Diego","San Diego","CA","92131","NULL","NULL","NULL","0.8882175227","0","0","0","0","0","0","0","0","0.2766","NULL","NULL","NULL","NULL",1
"241","California State University-Bakersfield","Bakersfield","CA","93311-1099","0.7147","520","21","0.3239700375","0.0062","0","0","0.0272","0.0086","0","0.0101","0","0.4295","NULL","NULL","NULL","NULL",1
"242","California State University-Stanislaus","Turlock","CA","95382-0299","0.366","540","22","0.1078963231","0.0224","0","0","0.0462","0.0161","0","0.0175","0","0.4946","NULL","NULL","NULL","NULL",1
"243","California State University-San Bernardino","San Bernardino","CA","92407-2397","0.2335","500","20","0.3789967732","0.0134","0.0012","0","0.0238","0.0165","0","0.0142","0","0.4405","NULL","NULL","NULL","NULL",1
"244","California State Polytechnic University-Pomona","Pomona","CA","91768","0.6133","620","25","0.0474852487","0.02","0.1444","0.0232","0.0566","0.0156","0","0.009","0","0.5664","NULL","NULL","NULL","NULL",1
"245","California State University-Chico","Chico","CA","95929-0150","0.8137","570","24","0.4070315332","0.0298","0.0413","0.05","0.0264","0.0071","0","0.0068","0","0.6183","NULL","NULL","NULL","NULL",1
"246","California State University-Dominguez Hills","Carson","CA","90747-0005","0.5897","470","18","0.2454545455","0.0028","0","0.0007","0.0255","0.0089","0","0.0041","0","0.3091","NULL","NULL","NULL","NULL",1
"247","California State University-Fresno","Fresno","CA","93740","0.7194","540","23","0.3094471283","0.0035","0.0362","0.0177","0.0234","0.0122","0","0.013","0","0.5056","NULL","NULL","NULL","NULL",1
